# lab: 2
# control_source: kalman
# run_seconds: None
# Ts_s: 0.032
# fs_Hz: 31.25
# safe_distance_m: 0.12
# ema_alpha: 0.25
# kalman_P0: 0.05
# kalman_Q: 0.0001
# kalman_R: 0.005
# wheel_radius_m: 0.0205
# axle_length_m: 0.052
k,time_s,Ts_s,fs_Hz,state,turn_dir,turn_remaining,backup_remaining,enc_left_rad,enc_right_rad,d_left_rad,d_right_rad,delta_s_m,delta_theta_rad,cmd_left_vel,cmd_right_vel,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,front_left_m,front_right_m,front_raw_m,front_ema_m,front_kalman_m,front_used_m,side_left_m,side_right_m,side_left_raw,side_right_raw
140,4.48,0.032,31.25,FORWARD,,0,0,28.07788,2.46804,0.11304000000000158,0.10675999999999997,0.002252950000000016,-0.0024757692307698686,3.4375000000000004,3.4375000000000004,69.45824979730648,72.35040216844001,65.3850920978442,68.36394343423203,69.38173164221328,68.1701772613364,68.34204007538588,69.0632615031162,0.19679638191269724,0.1967780597017851,0.1967780597017851,0.19677650763215535,0.1819552808445888,0.1819552808445888,0.19682983700822188,0.1966439022431632,68.34204007538588,72.35040216844001
141,4.5120000000000005,0.032,31.25,FORWARD,,0,0,28.18464,2.58108,0.1067600000000013,0.11304000000000025,0.002252950000000016,0.002475769230768818,3.4375000000000004,3.4375000000000004,72.87197360773766,67.58260108256745,60.98662631112432,65.99042260648353,66.82057359183618,65.46620319048621,69.96430919625675,67.73285431947568,0.19685809513654776,0.19661970825550046,0.19661970825550046,0.19673730778799162,0.18193160926619067,0.18193160926619067,0.19675458526677522,0.1968650648911895,69.96430919625675,67.58260108256745
142,4.5440000000000005,0.032,31.25,FORWARD,,0,0,28.29768,2.68784,0.11303999999999803,0.10675999999999997,0.0022529499999999797,-0.002475769230768468,3.4375000000000004,3.4375000000000004,74.4842948296132,64.10504169158261,69.48125006867384,66.913121699497,67.40461467175477,61.329143106319194,67.78842996467722,65.40734682777288,0.1969659677985164,0.19654491796444667,0.19654491796444667,0.1966892103321054,0.18190120154658726,0.18190120154658726,0.19685551716472446,0.196776992794666,67.78842996467722,69.48125006867384
143,4.5760000000000005,0.032,31.25,FORWARD,,0,0,28.40444,2.80088,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,61.9986111199907,66.04410267823977,65.60116388161404,72.74729067436624,69.51091091292858,65.94803453577521,69.93691479741423,64.14171950096224,0.19702467609736748,0.19712408786308638,0.19702467609736748,0.19677307677342093,0.18193802066119374,0.18193802066119374,0.19675585600304965,0.19693643078396839,69.93691479741423,66.04410267823977
144,4.6080000000000005,0.032,31.25,FORWARD,,0,0,28.51748,2.90764,0.11303999999999803,0.10675999999999997,0.0022529499999999797,-0.002475769230768468,3.4375000000000004,3.4375000000000004,66.52479607829254,67.34276406005809,66.79911892133744,64.89405060180353,64.07537476779012,70.98710869667812,68.10188922953178,69.65607787233895,0.19676888310650772,0.19691413299441515,0.19676888310650772,0.19677202835669264,0.18193628097104164,0.18193628097104164,0.1967071409540115,0.1968761901436985,70.98710869667812,67.34276406005809
145,4.64,0.032,31.25,FORWARD,,0,0,28.62424,3.02068,0.1067600000000013,0.11304000000000025,0.002252950000000016,0.002475769230768818,3.4375000000000004,3.4375000000000004,65.90812263861945,67.33965384318017,68.8699316276298,66.35429724929129,68.48078986885771,70.2481149947568,65.0692599437597,65.70351135054564,0.1969522296980948,0.19694273845182186,0.19694273845182186,0.19681470588047495,0.1819576802234098,0.1819576802234098,0.1967414204470206,0.19680534985125742,70.2481149947568,68.8699316276298
146,4.672,0.032,31.25,FORWARD,,0,0,28.73728,3.12744,0.11303999999999803,0.10675999999999997,0.0022529499999999797,-0.002475769230768468,3.4375000000000004,3.4375000000000004,70.6482685204039,63.590857502270325,68.8624750968481,68.88664116917404,72.0071978386946,68.3306632980566,76.34694731601552,64.47638861938425,0.19700915189509693,0.19672285863796957,0.19672285863796957,0.1967917440698486,0.18194728505499722,0.18194728505499722,0.19645851562743094,0.19680569573525364,76.34694731601552,68.8624750968481
147,4.704,0.032,31.25,FORWARD,,0,0,28.84404,3.24048,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,72.82419004505626,72.26859217557036,70.6509003230795,62.1625706370733,73.22720043547082,66.36988258681173,73.5865842224102,64.79484051511702,0.19699437995657418,0.19662192477818344,0.19662192477818344,0.1967492892469323,0.18192495919862414,0.18192495919862414,0.19658655981390188,0.19664769714029337,73.5865842224102,72.26859217557036
148,4.736,0.032,31.25,FORWARD,,0,0,28.95708,3.34724,0.11304000000000158,0.10676000000000041,0.0022529500000000205,-0.0024757692307696938,3.4375000000000004,3.4375000000000004,63.249610909352015,61.11024414209911,73.81648286748525,68.37109321243268,67.13863575717782,64.87131083663385,66.90477908991667,70.34414409900349,0.19673696597197005,0.19706605808770095,0.19673696597197005,0.19674620842819174,0.18192073481231474,0.18192073481231474,0.19689650682932516,0.19657589557011176,66.90477908991667,73.81648286748525
149,4.768,0.032,31.25,FORWARD,,0,0,29.06384,3.46028,0.10675999999999775,0.11303999999999981,0.002252949999999975,0.0024757692307700438,3.4375000000000004,3.4375000000000004,65.86101620109507,70.58822076555326,71.06848777820984,67.08554302001951,63.73987462782705,68.32635554235839,60.59911517242436,66.89483466182433,0.1968969681187142,0.19694492356489063,0.1968969681187142,0.19678389835082238,0.18193815129015936,0.18193815129015936,0.19683056456224413,0.19670336604544436,68.32635554235839,71.06848777820984
150,4.8,0.032,31.25,FORWARD,,0,0,29.17688,3.56704,0.11304000000000158,0.10675999999999997,0.002252950000000016,-0.0024757692307698686,3.4375000000000004,3.4375000000000004,65.99565043683128,65.7547005550852,70.68121085393145,64.69211753237602,60.49950408125152,67.4716846311254,66.08038559620618,67.3813504153878,0.19687440024928624,0.1969386783244634,0.19687440024928624,0.19680652382543837,0.1819502988518823,0.1819502988518823,0.19687020994142732,0.19672133055120924,67.4716846311254,70.68121085393145
151,4.832,0.032,31.25,FORWARD,,0,0,29.28364,3.68008,0.10675999999999775,0.11303999999999981,0.002252949999999975,0.0024757692307700438,3.4375000000000004,3.4375000000000004,73.90347353927008,69.89458488983773,63.741343823653274,62.21424556786889,65.65645710890144,65.5881632901659,65.44491848413003,63.974667855846725,0.19703242507504617,0.1965718603582858,0.1965718603582858,0.1967478579586502,0.18192097864168852,0.18192097864168852,0.19695758031613,0.1967578195485671,65.5881632901659,69.89458488983773
152,4.864,0.032,31.25,FORWARD,,0,0,29.39668,3.78684,0.11304000000000158,0.10676000000000041,0.0022529500000000205,-0.0024757692307696938,3.4375000000000004,3.4375000000000004,68.99457322926986,73.19515915859704,67.08961820322881,64.81303185814178,71.1737251715125,66.11084225234062,69.98164787129556,61.82014878534003,0.1971323661452113,0.1967995681363376,0.1967995681363376,0.19676078550307205,0.18192552815810928,0.18192552815810928,0.19675378098253268,0.19660471673824867,69.98164787129556,73.19515915859704
153,4.896,0.032,31.25,FORWARD,,0,0,29.50344,3.89988,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,70.00034342924152,62.05961393909282,60.98752872741188,68.98988051526005,69.57601780305099,66.42269614779309,63.12054742498274,63.88573214370267,0.19703655051091223,0.19675291375694437,0.19675291375694437,0.19675881756654012,0.18192333030835933,0.18192333030835933,0.19691886907517564,0.19712125814247375,66.42269614779309,62.05961393909282
154,4.928,0.032,31.25,FORWARD,,0,0,29.61648,4.00664,0.11303999999999803,0.10675999999999997,0.0022529499999999797,-0.002475769230768468,3.4375000000000004,3.4375000000000004,60.67732885884598,68.09969718031526,68.4554937390587,60.235603212429844,69.69710063513459,67.18902390263138,68.84692239906204,72.58473115995142,0.196633032490139,0.19718537781172346,0.196633032490139,0.19672737129743983,0.1819056247888418,0.1819056247888418,0.19680641717387165,0.1968245742650339,68.84692239906204,68.4554937390587
155,4.96,0.032,31.25,FORWARD,,0,0,29.72324,4.11968,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,66.80424161514716,68.808152338912,64.82763607512078,64.54431239002383,65.69594066362241,61.162034159481614,68.10126404260082,61.42465641848882,0.1971507117384002,0.19690117043289115,0.19690117043289115,0.19677082108130267,0.18192558613972126,0.18192558613972126,0.1968410058183364,0.19680821558974776,68.10126404260082,68.808152338912
156,4.992,0.032,31.25,FORWARD,,0,0,29.83628,4.22644,0.11303999999999803,0.10676000000000041,0.002252949999999984,-0.002475769230768293,3.4375000000000004,3.4375000000000004,66.27601915401507,69.73330584212029,62.27163185538159,67.51947280935391,67.5272296401291,66.78212208471135,70.14509562120311,66.0690520005602,0.1969352734667709,0.1969256729396331,0.1969256729396331,0.1968095340458853,0.1819461458990022,0.1819461458990022,0.19674619917772743,0.19676530075439383,70.14509562120311,69.73330584212029
157,5.024,0.032,31.25,FORWARD,,0,0,29.94304,4.33948,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,74.29085672186261,71.76635520208256,67.50368884219863,72.52047201022434,69.37962960054163,68.26463388795581,66.28430523337734,64.13896468404165,0.1970248038842852,0.19655389092354641,0.19655389092354641,0.1967456232653006,0.18191500502925087,0.18191500502925087,0.1968334276272677,0.1966709942655284,68.26463388795581,71.76635520208256
158,5.056,0.032,31.25,FORWARD,,0,0,30.05608,4.44624,0.11304000000000158,0.10676000000000041,0.0022529500000000205,-0.0024757692307696938,3.4375000000000004,3.4375000000000004,66.06017338933395,65.68836393910999,67.19217342367764,59.74902280558688,66.51826946509148,68.78043797327088,64.1220256539603,61.95590667852057,0.19712606878200223,0.19693568531641273,0.19693568531641273,0.1967931387780786,0.18193827848437463,0.18193827848437463,0.19680950116823206,0.19688317554919466,68.78043797327088,67.19217342367764
159,5.088,0.032,31.25,FORWARD,,0,0,30.16284,4.55928,0.10675999999999775,0.11303999999999981,0.002252949999999975,0.0024757692307700438,3.4375000000000004,3.4375000000000004,67.1475714330736,66.94125453835075,66.32567768708294,64.8359374944482,74.90959412626019,58.6607288009578,63.460195437871405,68.4172108524812,0.19682635008252652,0.19688524448918848,0.19682635008252652,0.1968014416041906,0.18194407749994754,0.18194407749994754,0.19705628976240344,0.19689481485295737,63.460195437871405,66.94125453835075
160,5.12,0.032,31.25,FORWARD,,0,0,30.27588,4.66604,0.11304000000000158,0.10675999999999952,0.0022529500000000114,-0.0024757692307700438,3.4375000000000004,3.4375000000000004,65.02890841220187,71.96945411243645,69.29352208598783,71.49404243842102,64.98318956424544,61.726978427460395,74.2940626739452,63.47948022130154,0.19705539520457832,0.19698352231486368,0.19698352231486368,0.1968469617818589,0.18196982364074818,0.18196982364074818,0.19655374220994884,0.1966615731734954,74.2940626739452,71.96945411243645
161,5.152,0.032,31.25,FORWARD,,0,0,30.38264,4.7790799999999996,0.10675999999999775,0.11303999999999981,0.002252949999999975,0.0024757692307700438,3.4375000000000004,3.4375000000000004,72.95082362305331,71.26181527408112,65.84988490694629,60.04627228129664,67.51552471477754,69.80548057342277,66.83310432464084,71.2302426915379,0.1966958627657734,0.1966160506620166,0.1966160506620166,0.19678923400189832,0.1819437537156731,0.1819437537156731,0.19676195280543207,0.19669439821726675,69.80548057342277,71.26181527408112
162,5.184,0.032,31.25,FORWARD,,0,0,30.49568,4.88584,0.11304000000000158,0.10676000000000041,0.0022529500000000205,-0.0024757692307696938,3.4375000000000004,3.4375000000000004,59.60676809541395,67.82514891065856,73.11170640272246,72.08151561348468,69.51077401891682,67.90335065012526,68.0088481478,76.4801722659458,0.19645233575914803,0.19723503761276157,0.19645233575914803,0.19670500944121075,0.18189954569676794,0.18189954569676794,0.19684529268845655,0.19660858783776433,68.0088481478,73.11170640272246
163,5.216,0.032,31.25,FORWARD,,0,0,30.60244,4.99888,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,61.26758851522545,63.54488496104616,66.30251214049792,67.29489477372044,69.68335307935406,67.87755098799411,70.79987866855066,68.65163370170846,0.19681547597575086,0.19715799760305353,0.19681547597575086,0.1967326260748458,0.18190901577520843,0.18190901577520843,0.19671582594066783,0.19692444401692027,70.79987866855066,66.30251214049792
164,5.248,0.032,31.25,FORWARD,,0,0,30.71548,5.10564,0.11303999999999803,0.10676000000000041,0.002252949999999984,-0.002475769230768293,3.4375000000000004,3.4375000000000004,66.62180367495901,68.00007157366589,74.49980231271684,66.21532761398166,66.84523336739838,73.14355933997858,62.13702591804293,69.00809178740818,0.19679894105478332,0.19690963313031196,0.19679894105478332,0.1967492048198302,0.18191505905866615,0.18191505905866615,0.1966071102845225,0.19654419862318942,73.14355933997858,74.49980231271684
165,5.28,0.032,31.25,FORWARD,,0,0,30.82224,5.21868,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,67.34316393099962,62.63531423561355,71.38783957044454,70.09408873543758,67.0604919223897,71.62252692777292,64.17741179505595,68.22503051937932,0.1968352646975874,0.1968761715949976,0.1968352646975874,0.1967707197892695,0.1819250925203914,0.1819250925203914,0.1966776659872371,0.1966885523636757,71.62252692777292,71.38783957044454
166,5.312,0.032,31.25,FORWARD,,0,0,30.93528,5.32544,0.11303999999999803,0.10676000000000041,0.002252949999999984,-0.002475769230768293,3.4375000000000004,3.4375000000000004,66.78940128050517,64.28408339989885,66.20970737080503,74.90959325993104,78.57029679707637,64.78886040075906,63.95164509263039,75.08626846163159,0.1965169943828833,0.19690185882732034,0.1965169943828833,0.19670728843767293,0.18189186392637674,0.18189186392637674,0.19699465735445698,0.19692874892567067,64.78886040075906,66.20970737080503
167,5.344,0.032,31.25,FORWARD,,0,0,31.04204,5.43848,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,65.10607133549408,67.30268454545084,60.46740688352618,67.71544114933484,69.3545634987691,64.4170347220663,67.83310237442717,69.3043614533476,0.19678519807711523,0.196979942980043,0.19678519807711523,0.1967267658475335,0.18189835641202118,0.18189835641202118,0.1968534449582175,0.1968780493008702,67.83310237442717,67.30268454545084
168,5.376,0.032,31.25,FORWARD,,0,0,31.15508,5.54524,0.11304000000000158,0.10675999999999952,0.0022529500000000114,-0.0024757692307700438,3.4375000000000004,3.4375000000000004,65.24916511314251,69.53571920325169,68.20165510842264,72.60277102887613,64.38553503095717,65.34620255636408,68.69587437451582,66.37258844095366,0.19692119340727998,0.19697330532922436,0.19692119340727998,0.19677537273747012,0.18192191406620875,0.18192191406620875,0.196813423796104,0.1967744661502398,68.69587437451582,69.53571920325169
169,5.408,0.032,31.25,FORWARD,,0,0,31.26184,5.65828,0.10675999999999775,0.1130400000000007,0.002252949999999984,0.002475769230770394,3.4375000000000004,3.4375000000000004,67.11523967246951,73.66217782964092,66.44768780051626,65.66890852736648,63.916540234680625,71.23055128411373,69.5987754269962,67.28020313922504,0.19687909213953791,0.19688674425347433,0.19687909213953791,0.19680130258798706,0.1819368195508379,0.1819368195508379,0.19669584845117638,0.19658305327450398,71.23055128411373,73.66217782964092
170,5.44,0.032,31.25,FORWARD,,0,0,31.37488,5.76504,0.11304000000000158,0.10675999999999952,0.0022529500000000114,-0.0024757692307700438,3.4375000000000004,3.4375000000000004,70.61991296048323,62.21063011888645,60.942252403803465,64.47694576660125,67.59370702957966,72.00376828341457,66.30779245486423,65.79591786250518,0.19694794326321388,0.1967241739593526,0.1967241739593526,0.19678202043082843,0.18192934661224855,0.18192934661224855,0.19665998145169708,0.19711425299741495,72.00376828341457,62.21063011888645
171,5.472,0.032,31.25,FORWARD,,0,0,31.48164,5.87808,0.10675999999999775,0.11303999999999981,0.002252949999999975,0.0024757692307700438,3.4375000000000004,3.4375000000000004,67.88570313475225,62.06165088133781,64.03452492794558,63.18891937025011,61.50056784045598,72.06074722169284,65.44007170619932,61.62308577457527,0.19714150725166765,0.19685100498154226,0.19685100498154226,0.1967992665685069,0.18193957150674694,0.18193957150674694,0.1966573383857125,0.1970296485018775,72.06074722169284,64.03452492794558
172,5.5040000000000004,0.032,31.25,FORWARD,,0,0,31.59468,5.98484,0.11304000000000158,0.10676000000000041,0.0022529500000000205,-0.0024757692307696938,3.4375000000000004,3.4375000000000004,63.565086064149945,71.76084945261395,69.94839649193112,64.454179311842,66.62850111998637,61.687232230668855,62.30752184294944,72.28425317827435,0.1966469706777656,0.19705142423042274,0.1966469706777656,0.1967611925958216,0.18192156250920974,0.18192156250920974,0.19710975850826162,0.1966712496591805,62.30752184294944,71.76084945261395
173,5.5360000000000005,0.032,31.25,FORWARD,,0,0,31.70144,6.09788,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,66.69632611823131,66.0293747162227,69.40209554644494,62.98454540147675,61.39605992452569,67.10758531331632,74.21951335874986,69.0964090896977,0.19679484430492125,0.19690617627869533,0.19679484430492125,0.1967696055230965,0.18192541260642256,0.18192541260642256,0.1965572003080658,0.19678066451322646,74.21951335874986,69.40209554644494
174,5.5680000000000005,0.032,31.25,FORWARD,,0,0,31.81448,6.20464,0.11303999999999803,0.10676000000000041,0.002252949999999984,-0.002475769230768293,3.4375000000000004,3.4375000000000004,65.41139324059296,63.776231524361286,69.28291603601087,66.78389623487296,68.15317654864137,64.97156700562833,64.873668718525,70.10044929613004,0.19674827017425178,0.19696578009870297,0.19674827017425178,0.1967642716858853,0.1819226180777922,0.1819226180777922,0.19698618219456315,0.19678619285965773,64.97156700562833,69.28291603601087
175,5.6000000000000005,0.032,31.25,FORWARD,,0,0,31.92124,6.31768,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,66.52975546767864,63.93154217652547,66.95170389875801,69.13671385467633,67.5840668545461,62.98070649264889,73.33660025116725,67.145790863529,0.19688532708396717,0.19691390294461453,0.19688532708396717,0.19679453553540577,0.181938252398159,0.181938252398159,0.19659815575006795,0.19689433014141505,73.33660025116725,66.95170389875801
176,5.632,0.032,31.25,FORWARD,,0,0,32.03428,6.42444,0.11304000000000158,0.10675999999999952,0.0022529500000000114,-0.0024757692307700438,3.4375000000000004,3.4375000000000004,70.41281035980957,62.89173456580262,69.72811540981364,69.11958717090266,67.15174987709229,68.8239080998882,70.9286499873357,63.67175174893762,0.19704647635930223,0.19673378076944245,0.19673378076944245,0.19677934684391496,0.18193185657917138,0.18193185657917138,0.19670985266172028,0.19676554152151746,70.9286499873357,69.72811540981364
177,5.664,0.032,31.25,FORWARD,,0,0,32.14104,6.53748,0.10675999999999419,0.1130400000000007,0.0022529499999999476,0.0024757692307717945,3.4375000000000004,3.4375000000000004,81.2597343040211,64.70085552666788,74.34748891946853,66.48963791718022,67.5113396579041,68.9309111736499,61.31626401548496,67.62652366231134,0.19686302746683615,0.19623062755913967,0.19623062755913967,0.19664216702272114,0.18186000081882697,0.18186000081882697,0.1968025212102067,0.19655126394172387,68.9309111736499,74.34748891946853
178,5.696,0.032,31.25,FORWARD,,0,0,32.25408,6.64424,0.11304000000000514,0.10675999999999952,0.002252950000000048,-0.0024757692307714445,3.4375000000000004,3.4375000000000004,88.82893346513222,67.55149724620712,70.10452969496846,66.21796010051945,63.98753661790882,71.6445351402965,65.37283955226881,71.11571766513093,0.19670117520596317,0.19587951724649047,0.19587951724649047,0.19645150457866345,0.181751346438196,0.181751346438196,0.1966766450984726,0.1967480808979385,71.6445351402965,70.10452969496846
179,5.728,0.032,31.25,FORWARD,,0,0,32.36084,6.75728,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,105.44617719465653,63.642633765282206,66.78862345404434,61.02859074783059,69.8125961894321,70.41797734496306,60.5753069774571,66.86127235370951,0.19689852496406135,0.19510869783520882,0.19510869783520882,0.19611580289279978,0.18155543561240134,0.18155543561240134,0.19673354108995533,0.19690189490813761,70.41797734496306,66.78862345404434
180,5.76,0.032,31.25,FORWARD,,0,0,32.47388,6.86404,0.11303999999999803,0.10676000000000041,0.002252949999999984,-0.002475769230768293,3.4375000000000004,3.4375000000000004,106.57164371859757,68.42510078184378,66.89831913842758,70.2566575216725,66.57040790221919,65.28062642873782,63.44679522310025,66.96508911654895,0.19689370924508198,0.19505649113610024,0.19505649113610024,0.19585097495362488,0.18137846132156335,0.18137846132156335,0.19697184594202632,0.1968259840945922,65.28062642873782,68.42510078184378
181,5.792,0.032,31.25,FORWARD,,0,0,32.58064,6.97708,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,123.58446340376445,62.1678600956466,64.25321543274617,67.08737073548409,65.51759605725313,72.57844989940637,61.46208277496871,92.32777499492988,0.19571721746849693,0.19426732225421992,0.19426732225421992,0.19545506177877364,0.18112081541369612,0.18112081541369612,0.19663332385720528,0.19701950416693803,72.57844989940637,64.25321543274617
182,5.824,0.032,31.25,FORWARD,,0,0,32.69368,7.08384,0.11303999999999803,0.10676000000000041,0.002252949999999984,-0.002475769230768293,3.4375000000000004,3.4375000000000004,122.50209981643056,65.00690126859911,70.46963490511911,63.22608483690982,66.41069943765854,65.75159462206223,63.99260384038075,106.87467871956751,0.19504243433673882,0.19431752954953083,0.19431752954953083,0.19517067872146296,0.18090373669814228,0.18090373669814228,0.19694999927290238,0.19673114486524107,65.75159462206223,70.46963490511911
183,5.856,0.032,31.25,FORWARD,,0,0,32.80044,7.19688,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,133.10675636091662,65.60268580786384,69.18103830183752,63.10158551580917,64.88859598673912,67.3586520417145,74.19096900704722,107.0066223740403,0.19503631390354795,0.1938256143289614,0.1938256143289614,0.19483441262333756,0.18065044154813653,0.18065044154813653,0.19655852438688015,0.1967909186334597,74.19096900704722,69.18103830183752
184,5.888,0.032,31.25,FORWARD,,0,0,32.91348,7.30364,0.11303999999999803,0.10675999999999952,0.002252949999999975,-0.0024757692307686434,3.4375000000000004,3.4375000000000004,146.50784035838888,66.61093765636205,67.24439667963065,65.68486105137896,67.05185592240369,66.24160939066756,71.80176572763729,116.30010251360058,0.19460521985410545,0.19320398201462552,0.19320398201462552,0.19442680497115955,0.18034860896396648,0.18034860896396648,0.1966693516874387,0.19688075308370853,71.80176572763729,67.24439667963065
185,5.92,0.032,31.25,FORWARD,,0,0,33.02024,7.41668,0.1067600000000013,0.1130400000000007,0.0022529500000000205,0.0024757692307689934,3.4375000000000004,3.4375000000000004,177.1291716435608,68.93079260134338,70.59293485220964,71.38540296798442,65.65676629161513,70.83419159606818,74.21236443169092,133.36430068625313,0.19381366769277636,0.19178355893254967,0.19178355893254967,0.19376599346150708,0.179899374711144,0.179899374711144,0.19655753192333467,0.1967254253852735,74.21236443169092,70.59293485220964
186,5.952,0.032,31.25,FORWARD,,0,0,33.13328,7.52344,0.11303999999999803,0.10675999999999952,0.002252949999999975,-0.0024757692307686434,3.4375000000000004,3.4375000000000004,201.68296369452077,69.50877269630278,66.28958402667648,63.12737273255438,68.14328165772021,69.98230755710617,65.80968485093987,137.1763175074413,0.19363684074062165,0.1906445890864358,0.1906445890864358,0.19298564236773927,0.17935925091691174,0.17935925091691174,0.19675375038187254,0.19677571611027894,69.98230755710617,69.50877269630278
187,5.984,0.032,31.25,FORWARD,,0,0,33.24004,7.63648,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,232.69724689899496,74.47003400056104,62.81108483129669,71.76452904917157,64.77955561566301,64.82864241873767,73.28464949768174,163.83962286708046,0.19240001749395869,0.18920593825419704,0.18920593825419704,0.1920407163393537,0.17870072419955485,0.17870072419955485,0.19660056557505873,0.19654557947751305,73.28464949768174,74.47003400056104
188,6.016,0.032,31.25,FORWARD,,0,0,33.35308,7.74324,0.11303999999999803,0.10676000000000041,0.002252949999999984,-0.002475769230768293,3.4375000000000004,3.4375000000000004,274.41495091584625,58.90880637224484,71.43049364105471,65.46204032504363,67.41799364853021,73.01788229266198,68.24226859854798,186.61495996181432,0.1913435443377088,0.1872707908510716,0.1872707908510716,0.19084823496728318,0.1778739714694876,0.1778739714694876,0.1966129400303697,0.19668657378129872,73.01788229266198,71.43049364105471
189,6.048,0.032,31.25,FORWARD,,0,0,33.45984,7.85628,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,340.5937965041644,65.73138980251098,72.8049832695771,64.38406508808848,66.21295460772184,66.97075887419216,68.46561943575809,222.77131361187926,0.18966636972991774,0.1842009713535666,0.1842009713535666,0.18918641906385403,0.17675163980768616,0.17675163980768616,0.19682410456718896,0.1966228157174757,68.46561943575809,72.8049832695771
190,6.08,0.032,31.25,FORWARD,,0,0,33.57288,7.96304,0.11303999999999803,0.10676000000000041,0.002252949999999984,-0.002475769230768293,3.4375000000000004,3.4375000000000004,395.6418764120969,66.10272380408864,70.15257188026881,67.25049397686725,66.40422134923155,64.83718585565549,61.05564329346518,271.1449427447569,0.18742247580041413,0.1816474715531498,0.1816474715531498,0.187301682186178,0.17544071672467298,0.17544071672467298,0.19699241569517223,0.19674585237860084,64.83718585565549,70.15257188026881
191,6.112,0.032,31.25,FORWARD,,0,0,33.67964,8.07608,0.1067600000000013,0.11303999999999892,0.0022529500000000023,0.002475769230768293,3.4375000000000004,3.4375000000000004,561.9907893285247,67.31208293395238,65.2756637853129,66.42457649001119,62.70012505349731,64.52790408556831,64.71220944172572,336.1578360299394,0.1844067410044706,0.17393109131532725,0.17393109131532725,0.18395903446846532,0.1732857179277432,0.1732857179277432,0.19699821294093559,0.19687761334046608,64.71220944172572,67.31208293395238
192,6.144,0.032,31.25,FORWARD,,0,0,33.79268,8.18284,0.11303999999999803,0.1067600000000013,0.002252949999999993,-0.0024757692307679426,3.4375000000000004,3.4375000000000004,1112.8413359774881,64.11943021336523,67.72025662816749,70.06098700906738,66.82664848234887,59.81643455012762,67.17555923051205,426.4890555682511,0.18021657212940242,0.14837894193463802,0.14837894193463802,0.17506401133500848,0.16804757204149554,0.16804757204149554,0.1968839462271003,0.1968586795021114,67.17555923051205,67.72025662816749
193,6.176,0.032,31.25,FORWARD,,0,0,33.89944,8.29588,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,1680.4061225456064,68.67016725694705,67.1987952486582,66.0416386950597,67.14067176444311,69.4800343468001,112.71633299631972,605.7454534578567,0.1719014560163592,0.12205147380769893,0.12205147380769893,0.16181087695318108,0.16003039191989069,0.16003039191989069,0.1947714591627684,0.19681461626493654,112.71633299631972,68.67016725694705
194,6.208,0.032,31.25,FORWARD,,0,0,34.01248,8.40264,0.11303999999999803,0.10675999999999952,0.002252949999999975,-0.0024757692307686434,3.4375000000000004,3.4375000000000004,1420.9786673861613,66.92392091198626,64.79948744936195,65.94581738449352,65.61355996490704,65.42429256556,66.35881508293947,512.7297291914701,0.1762161502572316,0.13408546220620834,0.13408546220620834,0.1548795232664379,0.15465544387859415,0.15465544387859415,0.19692183230816443,0.19689561890300844,66.35881508293947,66.92392091198626
195,6.24,0.032,31.25,FORWARD,,0,0,34.11924,8.51568,0.1067600000000013,0.11303999999999981,0.0022529500000000114,0.0024757692307686434,3.4375000000000004,3.4375000000000004,1428.298200283823,67.5813260660889,69.3950587500738,63.76331192728715,68.33592167011284,67.22206230956188,64.16984820721959,511.33771352539407,0.1762807212964295,0.13374593309230315,0.13374593309230315,0.1495961257229042,0.14994403549157748,0.14994403549157748,0.1968817891018514,0.1967809909271206,67.22206230956188,69.3950587500738
